date,year,week,team,score,opponent,elo,glicko2
2009-10-04,2009,4,New York Giants,1.0,Kansas City Chiefs,1662.1663182251202,1635.0057509715753
2009-10-04,2009,4,Kansas City Chiefs,0.0,New York Giants,1290.7589375694029,1343.5274311186602
2009-10-04,2009,4,Washington Redskins,1.0,Tampa Bay Buccaneers,1475.7406899510368,1478.9779558029777
2009-10-04,2009,4,Tampa Bay Buccaneers,0.0,Washington Redskins,1429.1572671707527,1452.2859727214575
2009-10-04,2009,4,Chicago Bears,1.0,Detroit Lions,1561.2551556284664,1554.3353850770272
2009-10-04,2009,4,Detroit Lions,0.0,Chicago Bears,1263.9936575123215,1279.0976501729087
2009-10-04,2009,4,Houston Texans,1.0,Oakland Raiders,1502.1586385813878,1475.9347510926432
2009-10-04,2009,4,Oakland Raiders,0.0,Houston Texans,1330.1901350305934,1342.3261003673015
2009-10-04,2009,4,New England Patriots,1.0,Baltimore Ravens,1742.560616529529,1743.0624282402175
2009-10-04,2009,4,Baltimore Ravens,0.0,New England Patriots,1621.9367974857437,1600.1771029051813
2009-10-04,2009,4,Cincinnati Bengals,1.0,Cleveland Browns,1488.8581294525623,1484.6397605868192
2009-10-04,2009,4,Cleveland Browns,0.0,Cincinnati Bengals,1375.9327539923258,1389.7276268550434
2009-10-04,2009,4,Indianapolis Colts,1.0,Seattle Seahawks,1753.582696794507,1740.5332554864221
2009-10-04,2009,4,Seattle Seahawks,0.0,Indianapolis Colts,1413.7594723584816,1449.0732971095085
2009-10-04,2009,4,Jacksonville Jaguars,1.0,Tennessee Titans,1513.9954827932372,1517.3840653144107
2009-10-04,2009,4,Tennessee Titans,0.0,Jacksonville Jaguars,1554.616847624266,1550.2532091113264
2009-10-04,2009,4,Miami Dolphins,1.0,Buffalo Bills,1468.2052346182334,1470.4467008656873
2009-10-04,2009,4,Buffalo Bills,0.0,Miami Dolphins,1428.949333914773,1447.4524485032555
2009-10-04,2009,4,New Orleans Saints,1.0,New York Jets,1530.4388981126774,1515.6636989779417
2009-10-04,2009,4,New York Jets,0.0,New Orleans Saints,1521.5674510771855,1514.9546485502233
2009-10-04,2009,4,Denver Broncos,1.0,Dallas Cowboys,1551.584150239989,1557.8770894989443
2009-10-04,2009,4,Dallas Cowboys,0.0,Denver Broncos,1564.7721708864817,1558.4887626941838
2009-10-04,2009,4,San Francisco 49ers,1.0,St. Louis Rams,1449.9547097155728,1435.7042793441947
2009-10-04,2009,4,St. Louis Rams,0.0,San Francisco 49ers,1252.3344861492587,1303.6506084764376
2009-10-04,2009,4,Pittsburgh Steelers,1.0,San Diego Chargers,1683.6102515935245,1666.8984014555522
2009-10-04,2009,4,San Diego Chargers,0.0,Pittsburgh Steelers,1602.6702087880094,1601.0980297740512
2009-10-05,2009,4,Minnesota Vikings,1.0,Green Bay Packers,1575.0848424568703,1549.2849248367208
2009-10-05,2009,4,Green Bay Packers,0.0,Minnesota Vikings,1484.048834845703,1504.6009619379602
2009-10-11,2009,5,Dallas Cowboys,1.0,Kansas City Chiefs,1570.1079934972154,1563.376967388027
2009-10-11,2009,5,Kansas City Chiefs,0.0,Dallas Cowboys,1285.281448142535,1338.4259270836478
2009-10-11,2009,5,Minnesota Vikings,1.0,St. Louis Rams,1579.3111567336014,1553.6136063424276
2009-10-11,2009,5,St. Louis Rams,0.0,Minnesota Vikings,1248.0161512561106,1299.235257959236
2009-10-11,2009,5,Cleveland Browns,1.0,Buffalo Bills,1393.5206158307456,1402.4877807475418
2009-10-11,2009,5,Buffalo Bills,0.0,Cleveland Browns,1410.5266054061265,1434.8180135491448
2009-10-11,2009,5,Philadelphia Eagles,1.0,Tampa Bay Buccaneers,1602.7299116159559,1591.8254890903731
2009-10-11,2009,5,Tampa Bay Buccaneers,0.0,Philadelphia Eagles,1420.545883798338,1445.4682007495212
2009-10-11,2009,5,Cincinnati Bengals,1.0,Baltimore Ravens,1509.81248402521,1498.910674268459
2009-10-11,2009,5,Baltimore Ravens,0.0,Cincinnati Bengals,1600.0914056328259,1585.9477120831964
2009-10-11,2009,5,Pittsburgh Steelers,1.0,Detroit Lions,1686.1980269056542,1669.1551982834646
2009-10-11,2009,5,Detroit Lions,0.0,Pittsburgh Steelers,1261.369727710623,1276.6302436629107
2009-10-11,2009,5,New York Giants,1.0,Oakland Raiders,1666.2900811634008,1638.5382196262224
2009-10-11,2009,5,Oakland Raiders,0.0,New York Giants,1326.1508995167324,1338.505796487147
2009-10-11,2009,5,Carolina Panthers,1.0,Washington Redskins,1534.8248815627476,1533.440182499118
2009-10-11,2009,5,Washington Redskins,0.0,Carolina Panthers,1462.435687954086,1469.63080035011
2009-10-11,2009,5,Atlanta Falcons,1.0,San Francisco 49ers,1535.148168640981,1514.159006949147
2009-10-11,2009,5,San Francisco 49ers,0.0,Atlanta Falcons,1437.2706941492127,1426.9479001264199
2009-10-11,2009,5,Arizona Cardinals,1.0,Houston Texans,1527.3464460842908,1495.2051922937353
2009-10-11,2009,5,Houston Texans,0.0,Arizona Cardinals,1487.3165521373492,1465.0922759253078
2009-10-11,2009,5,Denver Broncos,1.0,New England Patriots,1575.5885691598764,1574.0114749239742
2009-10-11,2009,5,New England Patriots,0.0,Denver Broncos,1719.413235061355,1724.0363627960196
2009-10-11,2009,5,Seattle Seahawks,1.0,Jacksonville Jaguars,1434.2515662311632,1461.98111112448
2009-10-11,2009,5,Jacksonville Jaguars,0.0,Seattle Seahawks,1494.3862956881171,1504.5064631871492
2009-10-11,2009,5,Indianapolis Colts,1.0,Tennessee Titans,1761.0481490739253,1746.724593620471
2009-10-11,2009,5,Tennessee Titans,0.0,Indianapolis Colts,1546.89392370621,1544.729681122739
2009-10-12,2009,5,Miami Dolphins,1.0,New York Jets,1486.64351297885,1482.8022013732239
2009-10-12,2009,5,New York Jets,0.0,Miami Dolphins,1503.9645393215776,1502.8158875216525
2009-10-18,2009,6,Carolina Panthers,1.0,Tampa Bay Buccaneers,1545.2965345427501,1541.456369804554
2009-10-18,2009,6,Tampa Bay Buccaneers,0.0,Carolina Panthers,1409.626704124276,1437.4331277653184
2009-10-18,2009,6,Pittsburgh Steelers,1.0,Cleveland Browns,1691.204832752851,1673.2503969495642
2009-10-18,2009,6,Cleveland Browns,0.0,Pittsburgh Steelers,1388.634333784302,1398.4638607789768
2009-10-18,2009,6,Houston Texans,1.0,Cincinnati Bengals,1503.5680382461915,1477.2146971282737
2009-10-18,2009,6,Cincinnati Bengals,0.0,Houston Texans,1492.7779533839425,1487.0662974592722
2009-10-18,2009,6,Green Bay Packers,1.0,Detroit Lions,1491.0004028652604,1509.2830582353058
2009-10-18,2009,6,Detroit Lions,0.0,Green Bay Packers,1254.6334418235867,1271.323592898175
2009-10-18,2009,6,New Orleans Saints,1.0,New York Giants,1552.3946035909069,1529.836563785516
2009-10-18,2009,6,New York Giants,0.0,New Orleans Saints,1645.2251471666136,1623.8859768539312
2009-10-18,2009,6,Jacksonville Jaguars,1.0,St. Louis Rams,1500.6243979612143,1509.7000074100515
2009-10-18,2009,6,St. Louis Rams,0.0,Jacksonville Jaguars,1241.9564144538626,1293.936006306164
2009-10-18,2009,6,Kansas City Chiefs,1.0,Washington Redskins,1307.928927427321,1353.5090880349774
2009-10-18,2009,6,Washington Redskins,0.0,Kansas City Chiefs,1438.9179250563257,1455.1210013847285
2009-10-18,2009,6,Minnesota Vikings,1.0,Baltimore Ravens,1596.266983079488,1565.39903436768
2009-10-18,2009,6,Baltimore Ravens,0.0,Minnesota Vikings,1583.9152915786067,1574.1747404402636
2009-10-18,2009,6,Arizona Cardinals,1.0,Seattle Seahawks,1538.6569391909613,1505.0709786344548
2009-10-18,2009,6,Seattle Seahawks,0.0,Arizona Cardinals,1422.4390058569925,1452.1825126054282
2009-10-18,2009,6,Oakland Raiders,1.0,Philadelphia Eagles,1352.7401382428145,1357.7796672817465
2009-10-18,2009,6,Philadelphia Eagles,0.0,Oakland Raiders,1576.864037978257,1574.3868025961597
2009-10-18,2009,6,Buffalo Bills,1.0,New York Jets,1429.850158710113,1447.7356151913293
2009-10-18,2009,6,New York Jets,0.0,Buffalo Bills,1483.7623873740367,1489.9979604434968
2009-10-18,2009,6,New England Patriots,1.0,Tennessee Titans,1728.0628353834952,1730.853024753462
2009-10-18,2009,6,Tennessee Titans,0.0,New England Patriots,1538.554968534607,1538.9282796200412
2009-10-18,2009,6,Atlanta Falcons,1.0,Chicago Bears,1552.348182121536,1526.0000502932007
2009-10-18,2009,6,Chicago Bears,0.0,Atlanta Falcons,1544.8450641764139,1542.3340350524636
2009-10-19,2009,6,Denver Broncos,1.0,San Diego Chargers,1592.041458911349,1585.751849783003
2009-10-19,2009,6,San Diego Chargers,0.0,Denver Broncos,1585.4255728806497,1589.151236132397
2009-10-25,2009,7,Indianapolis Colts,1.0,St. Louis Rams,1762.5701667080762,1748.5028069182836
2009-10-25,2009,7,St. Louis Rams,0.0,Indianapolis Colts,1240.4215373829984,1292.3044631148864
2009-10-25,2009,7,San Diego Chargers,1.0,Kansas City Chiefs,1590.6751205234473,1593.8208364485356
2009-10-25,2009,7,Kansas City Chiefs,0.0,San Diego Chargers,1302.54187332249,1348.8271113113292
2009-10-25,2009,7,Green Bay Packers,1.0,Cleveland Browns,1501.9400981201989,1516.823961199191
2009-10-25,2009,7,Cleveland Browns,0.0,Green Bay Packers,1377.2166320326376,1390.7512948945225
2009-10-25,2009,7,Pittsburgh Steelers,1.0,Minnesota Vikings,1702.93844484952,1681.1774880716414
2009-10-25,2009,7,Minnesota Vikings,0.0,Pittsburgh Steelers,1585.0306366607988,1557.7941947310787
2009-10-25,2009,7,Houston Texans,1.0,San Francisco 49ers,1516.5514573266098,1486.6877447758718
2009-10-25,2009,7,San Francisco 49ers,0.0,Houston Texans,1424.859631474422,1417.6359955565815
2009-10-25,2009,7,New England Patriots,1.0,Tampa Bay Buccaneers,1732.3790692372636,1734.9654595550624
2009-10-25,2009,7,Tampa Bay Buccaneers,0.0,New England Patriots,1405.2147532985737,1433.9870001880195
2009-10-25,2009,7,Buffalo Bills,1.0,Carolina Panthers,1450.0899871800884,1461.391994751046
2009-10-25,2009,7,Carolina Panthers,0.0,Buffalo Bills,1524.167427241241,1528.11994677257
2009-10-25,2009,7,New York Jets,1.0,Oakland Raiders,1493.5933978459686,1496.928745512895
2009-10-25,2009,7,Oakland Raiders,0.0,New York Jets,1342.5032915623965,1350.1356575596474
2009-10-25,2009,7,Dallas Cowboys,1.0,Atlanta Falcons,1585.2908355607362,1572.9143272819147
2009-10-25,2009,7,Atlanta Falcons,0.0,Dallas Cowboys,1537.8607174338047,1516.4940233611496
2009-10-25,2009,7,New Orleans Saints,1.0,Miami Dolphins,1564.8285027533536,1539.0479196757508
2009-10-25,2009,7,Miami Dolphins,0.0,New Orleans Saints,1473.635825012081,1473.2987480160273
2009-10-25,2009,7,Cincinnati Bengals,1.0,Chicago Bears,1511.1579421709316,1499.5356659435295
2009-10-25,2009,7,Chicago Bears,0.0,Cincinnati Bengals,1527.298558134768,1529.9101621707582
2009-10-25,2009,7,Arizona Cardinals,1.0,New York Giants,1558.5301501609326,1519.4709651146334
2009-10-25,2009,7,New York Giants,0.0,Arizona Cardinals,1624.4658274869344,1609.3624402336632
2009-10-26,2009,7,Philadelphia Eagles,1.0,Washington Redskins,1586.4363336574945,1581.7025296433628
2009-10-26,2009,7,Washington Redskins,0.0,Philadelphia Eagles,1428.9565512681218,1447.8757891021567
2009-11-01,2009,8,Chicago Bears,1.0,Cleveland Browns,1536.7870897497241,1536.6549755476203
2009-11-01,2009,8,Cleveland Browns,0.0,Chicago Bears,1368.0885964793727,1383.8213840333913
2009-11-01,2009,8,Baltimore Ravens,1.0,Denver Broncos,1600.2894471897337,1585.285292651955
2009-11-01,2009,8,Denver Broncos,0.0,Baltimore Ravens,1576.4212214703055,1574.5184507332285
2009-11-01,2009,8,Miami Dolphins,1.0,New York Jets,1489.7757956897196,1484.9348802417337
2009-11-01,2009,8,New York Jets,0.0,Miami Dolphins,1476.6753271981377,1485.45413104665
2009-11-01,2009,8,Houston Texans,1.0,Buffalo Bills,1528.9556614828919,1496.8902024110225
2009-11-01,2009,8,Buffalo Bills,0.0,Houston Texans,1437.1138570675498,1451.3534997788909
2009-11-01,2009,8,Indianapolis Colts,1.0,San Francisco 49ers,1766.576793543088,1751.8325577227697
2009-11-01,2009,8,San Francisco 49ers,0.0,Indianapolis Colts,1420.9331469116796,1414.6928235883904
2009-11-01,2009,8,Dallas Cowboys,1.0,Seattle Seahawks,1594.2961353865846,1580.0794427698115
2009-11-01,2009,8,Seattle Seahawks,0.0,Dallas Cowboys,1413.7653257150416,1444.9172881777486
2009-11-01,2009,8,St. Louis Rams,1.0,Detroit Lions,1256.309071163176,1302.8626141396533
2009-11-01,2009,8,Detroit Lions,0.0,St. Louis Rams,1237.979324226734,1259.9039179668014
2009-11-01,2009,8,Philadelphia Eagles,1.0,New York Giants,1604.180695735683,1593.3421480620163
2009-11-01,2009,8,New York Giants,0.0,Philadelphia Eagles,1607.5327226759,1597.5743472261609
2009-11-01,2009,8,Tennessee Titans,1.0,Jacksonville Jaguars,1552.815108032953,1548.8956899246186
2009-11-01,2009,8,Jacksonville Jaguars,0.0,Tennessee Titans,1487.0099524683462,1499.7504889195948
2009-11-01,2009,8,San Diego Chargers,1.0,Oakland Raiders,1596.861302274829,1598.3550354452245
2009-11-01,2009,8,Oakland Raiders,0.0,San Diego Chargers,1336.4928781551,1345.3257135803185
2009-11-01,2009,8,Carolina Panthers,1.0,Arizona Cardinals,1540.9398226652704,1538.438726487972
2009-11-01,2009,8,Arizona Cardinals,0.0,Carolina Panthers,1540.9528280475174,1508.8838050848042
2009-11-01,2009,8,Minnesota Vikings,1.0,Green Bay Packers,1596.7472479117666,1567.3267857927256
2009-11-01,2009,8,Green Bay Packers,0.0,Minnesota Vikings,1489.6952391405594,1507.2707915857168
2009-11-02,2009,8,New Orleans Saints,1.0,Atlanta Falcons,1579.5890784355424,1548.9739098348266
2009-11-02,2009,8,Atlanta Falcons,0.0,New Orleans Saints,1523.773192524502,1506.5632531001377
2009-11-08,2009,9,Cincinnati Bengals,1.0,Baltimore Ravens,1531.1748616150157,1512.8841337202434
2009-11-08,2009,9,Baltimore Ravens,0.0,Cincinnati Bengals,1581.1479329254314,1571.980309474638
2009-11-08,2009,9,Indianapolis Colts,1.0,Houston Texans,1773.0717141848643,1756.6147238358074
2009-11-08,2009,9,Houston Texans,0.0,Indianapolis Colts,1522.6521371791525,1492.645503448406
2009-11-08,2009,9,New England Patriots,1.0,Miami Dolphins,1738.726789544048,1739.9995430150561
2009-11-08,2009,9,Miami Dolphins,0.0,New England Patriots,1483.6119657285703,1480.624796378035
2009-11-08,2009,9,Atlanta Falcons,1.0,Washington Redskins,1535.5119900772527,1515.4161614747227
2009-11-08,2009,9,Washington Redskins,0.0,Atlanta Falcons,1417.7153349305947,1438.921792117852
2009-11-08,2009,9,Arizona Cardinals,1.0,Chicago Bears,1556.0340076092778,1520.5480115488335
2009-11-08,2009,9,Chicago Bears,0.0,Arizona Cardinals,1520.978919895485,1525.065495377864
2009-11-08,2009,9,Tampa Bay Buccaneers,1.0,Green Bay Packers,1425.0303209084034,1446.9113977008176
2009-11-08,2009,9,Green Bay Packers,0.0,Tampa Bay Buccaneers,1470.7512257581318,1494.289230532607
2009-11-08,2009,9,Jacksonville Jaguars,1.0,Kansas City Chiefs,1495.232341476045,1506.2439539556085
2009-11-08,2009,9,Kansas City Chiefs,0.0,Jacksonville Jaguars,1294.6053237943288,1342.1296697352213
2009-11-08,2009,9,New Orleans Saints,1.0,Carolina Panthers,1593.8165200161973,1559.2418355359425
2009-11-08,2009,9,Carolina Panthers,0.0,New Orleans Saints,1527.356256659471,1528.1881486211248
2009-11-08,2009,9,Seattle Seahawks,1.0,Detroit Lions,1422.2967527219812,1450.5655843341465
2009-11-08,2009,9,Detroit Lions,0.0,Seattle Seahawks,1229.751635724,1253.5941425136891
2009-11-08,2009,9,Tennessee Titans,1.0,San Francisco 49ers,1562.6137921290492,1555.8327098091117
2009-11-08,2009,9,San Francisco 49ers,0.0,Tennessee Titans,1410.730724040612,1407.6776665943876
2009-11-08,2009,9,San Diego Chargers,1.0,New York Giants,1612.593312781365,1609.5154044530357
2009-11-08,2009,9,New York Giants,0.0,San Diego Chargers,1591.0414400874472,1586.7088807447576
2009-11-08,2009,9,Dallas Cowboys,1.0,Philadelphia Eagles,1609.9935879314717,1591.1238447649298
2009-11-08,2009,9,Philadelphia Eagles,0.0,Dallas Cowboys,1587.7256176837288,1582.1656166861533
2009-11-09,2009,9,Pittsburgh Steelers,1.0,Denver Broncos,1712.939775351922,1689.1186933067647
2009-11-09,2009,9,Denver Broncos,0.0,Pittsburgh Steelers,1566.002990492218,1566.8299586511048
2009-11-12,2009,10,San Francisco 49ers,1.0,Chicago Bears,1431.6440276797575,1422.1797832164762
2009-11-12,2009,10,Chicago Bears,0.0,San Francisco 49ers,1500.95322577361,1510.8755756114188
2009-11-15,2009,10,New Orleans Saints,1.0,St. Louis Rams,1597.7469520499965,1563.308151836492
2009-11-15,2009,10,St. Louis Rams,0.0,New Orleans Saints,1252.298345016594,1298.5519407879306
2009-11-15,2009,10,Tennessee Titans,1.0,Buffalo Bills,1573.0732113625604,1563.5813593479486
2009-11-15,2009,10,Buffalo Bills,0.0,Tennessee Titans,1427.0738533039432,1443.645384610498
2009-11-15,2009,10,Cincinnati Bengals,1.0,Pittsburgh Steelers,1553.9908495047362,1528.6788012400002
2009-11-15,2009,10,Pittsburgh Steelers,0.0,Cincinnati Bengals,1689.2575935871912,1672.6997462100812
2009-11-15,2009,10,Washington Redskins,1.0,Denver Broncos,1440.157714725388,1453.3582544337282
2009-11-15,2009,10,Denver Broncos,0.0,Washington Redskins,1544.4484180777806,1552.1836647403604
2009-11-15,2009,10,Jacksonville Jaguars,1.0,New York Jets,1509.6850999329831,1516.4412180207191
2009-11-15,2009,10,New York Jets,0.0,Jacksonville Jaguars,1461.5290975696837,1475.3512940070295
2009-11-15,2009,10,Carolina Panthers,1.0,Atlanta Falcons,1543.7317730918526,1538.3565242733234
2009-11-15,2009,10,Atlanta Falcons,0.0,Carolina Panthers,1519.8904544650575,1505.219869992964
2009-11-15,2009,10,Miami Dolphins,1.0,Tampa Bay Buccaneers,1496.939459727361,1490.543677906298
2009-11-15,2009,10,Tampa Bay Buccaneers,0.0,Miami Dolphins,1412.2953700383491,1437.220784588161
2009-11-15,2009,10,Minnesota Vikings,1.0,Detroit Lions,1600.1993604528254,1570.5008548106166
2009-11-15,2009,10,Detroit Lions,0.0,Minnesota Vikings,1226.3602477466745,1250.043823109084
2009-11-15,2009,10,Kansas City Chiefs,1.0,Oakland Raiders,1311.7073366468662,1353.3582852644863
2009-11-15,2009,10,Oakland Raiders,0.0,Kansas City Chiefs,1318.5731770778848,1333.3979823246848
2009-11-15,2009,10,Arizona Cardinals,1.0,Seattle Seahawks,1566.1623529814312,1529.238366255382
2009-11-15,2009,10,Seattle Seahawks,0.0,Arizona Cardinals,1412.5676355727915,1441.8419152332137
2009-11-15,2009,10,Green Bay Packers,1.0,Dallas Cowboys,1492.8409712681262,1507.9429524573243
2009-11-15,2009,10,Dallas Cowboys,0.0,Green Bay Packers,1588.7940914754504,1577.634779304021
2009-11-15,2009,10,San Diego Chargers,1.0,Philadelphia Eagles,1627.4500647124926,1619.7930111343555
2009-11-15,2009,10,Philadelphia Eagles,0.0,San Diego Chargers,1573.5470658682466,1572.2560346008718
2009-11-15,2009,10,Indianapolis Colts,1.0,New England Patriots,1787.4952037508695,1768.3445800266254
2009-11-15,2009,10,New England Patriots,0.0,Indianapolis Colts,1724.9580233518911,1727.9380235286358
2009-11-16,2009,10,Baltimore Ravens,1.0,Cleveland Browns,1588.1737764432366,1577.526152762054
2009-11-16,2009,10,Cleveland Browns,0.0,Baltimore Ravens,1360.8309906129123,1378.1190764570695
2009-11-19,2009,11,Miami Dolphins,1.0,Carolina Panthers,1514.2558760527752,1502.9398759508108
2009-11-19,2009,11,Carolina Panthers,0.0,Miami Dolphins,1525.5898422375185,1526.4105110030616
2009-11-22,2009,11,Kansas City Chiefs,1.0,Pittsburgh Steelers,1340.4379299210061,1372.7106102518794
2009-11-22,2009,11,Pittsburgh Steelers,0.0,Kansas City Chiefs,1661.0453993932533,1653.1896646176042
2009-11-22,2009,11,New Orleans Saints,1.0,Tampa Bay Buccaneers,1605.6509445227898,1570.3501011714172
2009-11-22,2009,11,Tampa Bay Buccaneers,0.0,New Orleans Saints,1404.1075231703858,1430.162212326535
2009-11-22,2009,11,Detroit Lions,1.0,Cleveland Browns,1248.2611090334456,1266.3946109735616
2009-11-22,2009,11,Cleveland Browns,0.0,Detroit Lions,1339.8210513564707,1363.218230042579
2009-11-22,2009,11,Indianapolis Colts,1.0,Baltimore Ravens,1794.9493410596365,1774.6013936719028
2009-11-22,2009,11,Baltimore Ravens,0.0,Indianapolis Colts,1580.462838928352,1572.0189672754684
2009-11-22,2009,11,Green Bay Packers,1.0,San Francisco 49ers,1506.0515357284917,1516.147409545299
2009-11-22,2009,11,San Francisco 49ers,0.0,Green Bay Packers,1419.0191763333216,1413.8212713619348
2009-11-22,2009,11,New York Giants,1.0,Atlanta Falcons,1603.809866130402,1595.1289238541217
2009-11-22,2009,11,Atlanta Falcons,0.0,New York Giants,1507.6816437014636,1497.0396568998772
2009-11-22,2009,11,Jacksonville Jaguars,1.0,Buffalo Bills,1521.9508220730856,1525.0618799188064
2009-11-22,2009,11,Buffalo Bills,0.0,Jacksonville Jaguars,1415.337636762343,1435.04279383391
2009-11-22,2009,11,Dallas Cowboys,1.0,Washington Redskins,1598.3382615313265,1584.7012617093073
2009-11-22,2009,11,Washington Redskins,0.0,Dallas Cowboys,1430.9773892495064,1446.2426021563947
2009-11-22,2009,11,Minnesota Vikings,1.0,Seattle Seahawks,1608.3109775157347,1577.6152675960186
2009-11-22,2009,11,Seattle Seahawks,0.0,Minnesota Vikings,1404.7355037487303,1434.773291587495
2009-11-22,2009,11,Arizona Cardinals,1.0,St. Louis Rams,1570.5755981194218,1533.885798274806
2009-11-22,2009,11,St. Louis Rams,0.0,Arizona Cardinals,1247.7853272625948,1293.6876878223522
2009-11-22,2009,11,Oakland Raiders,1.0,Cincinnati Bengals,1344.012347417336,1351.1662661284975
2009-11-22,2009,11,Cincinnati Bengals,0.0,Oakland Raiders,1529.348456995199,1512.380444051533
2009-11-22,2009,11,San Diego Chargers,1.0,Denver Broncos,1639.1703110592882,1628.7956142757344
2009-11-22,2009,11,Denver Broncos,0.0,San Diego Chargers,1532.1996907288371,1543.3814499995824
2009-11-22,2009,11,New England Patriots,1.0,New York Jets,1730.717686573898,1732.857393394207
2009-11-22,2009,11,New York Jets,0.0,New England Patriots,1455.9243682042832,1471.1557695404747
2009-11-22,2009,11,Philadelphia Eagles,1.0,Chicago Bears,1585.6959859709423,1581.1414340244003
2009-11-22,2009,11,Chicago Bears,0.0,Philadelphia Eagles,1488.2484813104995,1501.9811040546126
2009-11-23,2009,11,Tennessee Titans,1.0,Houston Texans,1586.1536606647571,1572.277934848136
2009-11-23,2009,11,Houston Texans,0.0,Tennessee Titans,1508.9579486986288,1483.7872995671282
2009-11-26,2009,12,Green Bay Packers,1.0,Detroit Lions,1511.8036974131874,1520.4072625792126
2009-11-26,2009,12,Detroit Lions,0.0,Green Bay Packers,1242.346552829358,1261.6153223753624
2009-11-26,2009,12,Dallas Cowboys,1.0,Oakland Raiders,1604.3495769115302,1589.2362019490893
2009-11-26,2009,12,Oakland Raiders,0.0,Dallas Cowboys,1338.168148910865,1346.158593280324
2009-11-26,2009,12,Denver Broncos,1.0,New York Giants,1551.4515430986585,1555.77819006485
2009-11-26,2009,12,New York Giants,0.0,Denver Broncos,1585.416764894632,1582.706009256164
2009-11-29,2009,12,Seattle Seahawks,1.0,St. Louis Rams,1413.6174615423722,1441.5180908803734
2009-11-29,2009,12,St. Louis Rams,0.0,Seattle Seahawks,1238.5585648789659,1286.6234716560364
2009-11-29,2009,12,Buffalo Bills,1.0,Miami Dolphins,1435.7737691814773,1447.8527186345818
2009-11-29,2009,12,Miami Dolphins,0.0,Buffalo Bills,1494.7018856321251,1489.9771191575344
2009-11-29,2009,12,New York Jets,1.0,Carolina Panthers,1475.0902661886473,1483.6403584145405
2009-11-29,2009,12,Carolina Panthers,0.0,New York Jets,1507.2804907704292,1514.2532220396665
2009-11-29,2009,12,Cincinnati Bengals,1.0,Cleveland Browns,1537.3941727380613,1518.9382552395932
2009-11-29,2009,12,Cleveland Browns,0.0,Cincinnati Bengals,1332.0510568851976,1356.5342377839638
2009-11-29,2009,12,Indianapolis Colts,1.0,Houston Texans,1799.9930779310102,1778.617988238123
2009-11-29,2009,12,Houston Texans,0.0,Indianapolis Colts,1503.786434904314,1480.16728219114
2009-11-29,2009,12,Atlanta Falcons,1.0,Tampa Bay Buccaneers,1519.048326715867,1505.634200184745
2009-11-29,2009,12,Tampa Bay Buccaneers,0.0,Atlanta Falcons,1393.21573088672,1421.450641994728
2009-11-29,2009,12,Philadelphia Eagles,1.0,Washington Redskins,1595.0073285586138,1587.9784271662597
2009-11-29,2009,12,Washington Redskins,0.0,Philadelphia Eagles,1422.0159094231199,1439.399672009311
2009-11-29,2009,12,San Francisco 49ers,1.0,Jacksonville Jaguars,1439.6253728784443,1428.1070182141505
2009-11-29,2009,12,Jacksonville Jaguars,0.0,San Francisco 49ers,1502.2289911273526,1510.9644903520973
2009-11-29,2009,12,San Diego Chargers,1.0,Kansas City Chiefs,1644.0316648315334,1633.0574902807589
2009-11-29,2009,12,Kansas City Chiefs,0.0,San Diego Chargers,1335.6908298751068,1368.38193150226
2009-11-29,2009,12,Minnesota Vikings,1.0,Chicago Bears,1618.9919557895353,1586.2162010064224
2009-11-29,2009,12,Chicago Bears,0.0,Minnesota Vikings,1478.0004589885148,1493.514706381946
2009-11-29,2009,12,Tennessee Titans,1.0,Arizona Cardinals,1601.4367447331206,1581.9229949741696
2009-11-29,2009,12,Arizona Cardinals,0.0,Tennessee Titans,1555.9930804360088,1524.2128949038713
2009-11-29,2009,12,Baltimore Ravens,1.0,Pittsburgh Steelers,1600.1086618143881,1585.2788016366712
2009-11-29,2009,12,Pittsburgh Steelers,0.0,Baltimore Ravens,1642.2675840850413,1639.3173093811436
2009-11-30,2009,12,New Orleans Saints,1.0,New England Patriots,1627.1739606407027,1585.6291241293918
2009-11-30,2009,12,New England Patriots,0.0,New Orleans Saints,1710.0856519658957,1714.7972909907458
2009-12-03,2009,13,New York Jets,1.0,Buffalo Bills,1488.6451789545945,1493.3327637472244
2009-12-03,2009,13,Buffalo Bills,0.0,New York Jets,1421.5766715732445,1438.189031575349
2009-12-06,2009,13,Denver Broncos,1.0,Kansas City Chiefs,1558.3952108198998,1561.378837567714
2009-12-06,2009,13,Kansas City Chiefs,0.0,Denver Broncos,1328.520115276882,1362.519818047243
2009-12-06,2009,13,Chicago Bears,1.0,St. Louis Rams,1484.4412910593196,1498.630049734827
2009-12-06,2009,13,St. Louis Rams,0.0,Chicago Bears,1232.3063596725729,1281.2155372851353
2009-12-06,2009,13,Cincinnati Bengals,1.0,Detroit Lions,1542.3436237848518,1523.1043842773872
2009-12-06,2009,13,Detroit Lions,0.0,Cincinnati Bengals,1237.5151378361254,1256.982186454978
2009-12-06,2009,13,Miami Dolphins,1.0,New England Patriots,1519.5190908801417,1507.0356149984161
2009-12-06,2009,13,New England Patriots,0.0,Miami Dolphins,1686.0953938067855,1695.0890884916182
2009-12-06,2009,13,Oakland Raiders,1.0,Pittsburgh Steelers,1364.764003727605,1366.2132124003151
2009-12-06,2009,13,Pittsburgh Steelers,0.0,Oakland Raiders,1615.0029271625926,1620.1697866693225
