,week,day,date,time,at_value,boxscore,season_year,home_team,away_team,is_winner,team,opponent,week_team_opponent,glicko2_rating,elo_rating
1843,WildCard,Sat,2007-01-06,8:09PM,,boxscore,2006,Seattle Seahawks,Dallas Cowboys,True,Seattle Seahawks,Dallas Cowboys,2006-WildCard-Seattle Seahawks-Dallas Cowboys,1577.352487816098,1551.4972637790147
1844,WildCard,Sun,2007-01-07,1:05PM,,boxscore,2006,New England Patriots,New York Jets,True,New England Patriots,New York Jets,2006-WildCard-New England Patriots-New York Jets,1724.420262042413,1892.6115054038391
1845,WildCard,Sun,2007-01-07,4:39PM,,boxscore,2006,Philadelphia Eagles,New York Giants,True,Philadelphia Eagles,New York Giants,2006-WildCard-Philadelphia Eagles-New York Giants,1589.2080532709965,2122.0064068092715
1846,Division,Sat,2007-01-13,4:35PM,@,boxscore,2006,Baltimore Ravens,Indianapolis Colts,True,Indianapolis Colts,Baltimore Ravens,2006-Division-Indianapolis Colts-Baltimore Ravens,1706.4578908188837,1851.8142788967555
1847,Division,Sat,2007-01-13,8:11PM,,boxscore,2006,New Orleans Saints,Philadelphia Eagles,True,New Orleans Saints,Philadelphia Eagles,2006-Division-New Orleans Saints-Philadelphia Eagles,1495.9986144144252,1605.461475063461
1848,Division,Sun,2007-01-14,1:06PM,,boxscore,2006,Chicago Bears,Seattle Seahawks,True,Chicago Bears,Seattle Seahawks,2006-Division-Chicago Bears-Seattle Seahawks,1584.8105773820544,1403.6518400171692
1849,Division,Sun,2007-01-14,4:40PM,@,boxscore,2006,San Diego Chargers,New England Patriots,True,New England Patriots,San Diego Chargers,2006-Division-New England Patriots-San Diego Chargers,1733.5032131127505,1904.4844051314576
1850,ConfChamp,Sun,2007-01-21,3:06PM,,boxscore,2006,Chicago Bears,New Orleans Saints,True,Chicago Bears,New Orleans Saints,2006-ConfChamp-Chicago Bears-New Orleans Saints,1592.9634331520538,1406.512121291786
1851,ConfChamp,Sun,2007-01-21,6:44PM,,boxscore,2006,Indianapolis Colts,New England Patriots,True,Indianapolis Colts,New England Patriots,2006-ConfChamp-Indianapolis Colts-New England Patriots,1719.148420246133,1856.9116024498396
1852,SuperBowl,Sun,2007-02-04,6:27PM,N,boxscore,2006,Indianapolis Colts,Chicago Bears,True,Indianapolis Colts,Chicago Bears,2006-SuperBowl-Indianapolis Colts-Chicago Bears,1726.8941986897782,1868.076291939167
1853,1,Thu,2007-09-06,8:39PM,,boxscore,2007,Indianapolis Colts,New Orleans Saints,True,Indianapolis Colts,New Orleans Saints,2007-1-Indianapolis Colts-New Orleans Saints,1731.7614206250128,1877.9372011611931
1854,1,Sun,2007-09-09,12:59PM,@,boxscore,2007,St. Louis Rams,Carolina Panthers,True,Carolina Panthers,St. Louis Rams,2007-1-Carolina Panthers-St. Louis Rams,1547.9485985532242,1246.500716907907
1855,1,Sun,2007-09-09,1:00PM,,boxscore,2007,Minnesota Vikings,Atlanta Falcons,True,Minnesota Vikings,Atlanta Falcons,2007-1-Minnesota Vikings-Atlanta Falcons,1473.6124777895993,1513.3296838070974
1856,1,Sun,2007-09-09,1:02PM,@,boxscore,2007,Buffalo Bills,Denver Broncos,True,Denver Broncos,Buffalo Bills,2007-1-Denver Broncos-Buffalo Bills,1616.112214785031,1846.701156778117
1857,1,Sun,2007-09-09,1:02PM,,boxscore,2007,Green Bay Packers,Philadelphia Eagles,True,Green Bay Packers,Philadelphia Eagles,2007-1-Green Bay Packers-Philadelphia Eagles,1516.0578120956766,1836.348175579065
1858,1,Sun,2007-09-09,1:02PM,,boxscore,2007,Washington Redskins,Miami Dolphins,True,Washington Redskins,Miami Dolphins,2007-1-Washington Redskins-Miami Dolphins,1461.2733575934728,1312.0980628884754
1859,1,Sun,2007-09-09,1:03PM,@,boxscore,2007,Cleveland Browns,Pittsburgh Steelers,True,Pittsburgh Steelers,Cleveland Browns,2007-1-Pittsburgh Steelers-Cleveland Browns,1643.158903317416,2022.051200655431
1860,1,Sun,2007-09-09,1:03PM,@,boxscore,2007,New York Jets,New England Patriots,True,New England Patriots,New York Jets,2007-1-New England Patriots-New York Jets,1726.454287600178,1909.9146891849293
1861,1,Sun,2007-09-09,1:04PM,@,boxscore,2007,Jacksonville Jaguars,Tennessee Titans,True,Tennessee Titans,Jacksonville Jaguars,2007-1-Tennessee Titans-Jacksonville Jaguars,1501.7052417556158,1754.1405503569833
1862,1,Sun,2007-09-09,1:05PM,,boxscore,2007,Houston Texans,Kansas City Chiefs,True,Houston Texans,Kansas City Chiefs,2007-1-Houston Texans-Kansas City Chiefs,1383.1927893970123,1175.350931999063
1863,1,Sun,2007-09-09,4:15PM,,boxscore,2007,San Diego Chargers,Chicago Bears,True,San Diego Chargers,Chicago Bears,2007-1-San Diego Chargers-Chicago Bears,1633.91152031804,1094.3618157866804
1864,1,Sun,2007-09-09,4:15PM,@,boxscore,2007,Oakland Raiders,Detroit Lions,True,Detroit Lions,Oakland Raiders,2007-1-Detroit Lions-Oakland Raiders,1331.3616408511864,986.0813910267665
1865,1,Sun,2007-09-09,4:15PM,,boxscore,2007,Seattle Seahawks,Tampa Bay Buccaneers,True,Seattle Seahawks,Tampa Bay Buccaneers,2007-1-Seattle Seahawks-Tampa Bay Buccaneers,1574.1168966336202,1551.6113498474115
1866,1,Sun,2007-09-09,8:25PM,,boxscore,2007,Dallas Cowboys,New York Giants,True,Dallas Cowboys,New York Giants,2007-1-Dallas Cowboys-New York Giants,1497.2218792898702,1149.7919186820204
1867,1,Mon,2007-09-10,7:10PM,,boxscore,2007,Cincinnati Bengals,Baltimore Ravens,True,Cincinnati Bengals,Baltimore Ravens,2007-1-Cincinnati Bengals-Baltimore Ravens,1538.508732019722,1081.8701335220296
1868,1,Mon,2007-09-10,10:25PM,,boxscore,2007,San Francisco 49ers,Arizona Cardinals,True,San Francisco 49ers,Arizona Cardinals,2007-1-San Francisco 49ers-Arizona Cardinals,1411.753258718559,1379.1426388124187
1869,2,Sun,2007-09-16,1:02PM,,boxscore,2007,Pittsburgh Steelers,Buffalo Bills,True,Pittsburgh Steelers,Buffalo Bills,2007-2-Pittsburgh Steelers-Buffalo Bills,1649.3151431598153,2033.967246156737
1870,2,Sun,2007-09-16,1:02PM,@,boxscore,2007,Carolina Panthers,Houston Texans,True,Houston Texans,Carolina Panthers,2007-2-Houston Texans-Carolina Panthers,1400.6978701404166,1180.1391116549014
1871,2,Sun,2007-09-16,1:02PM,@,boxscore,2007,Tennessee Titans,Indianapolis Colts,True,Indianapolis Colts,Tennessee Titans,2007-2-Indianapolis Colts-Tennessee Titans,1736.8387287665146,1885.9889876945983
1872,2,Sun,2007-09-16,1:02PM,@,boxscore,2007,St. Louis Rams,San Francisco 49ers,True,San Francisco 49ers,St. Louis Rams,2007-2-San Francisco 49ers-St. Louis Rams,1424.9344842251533,1379.6752090789178
1873,2,Sun,2007-09-16,1:03PM,,boxscore,2007,Cleveland Browns,Cincinnati Bengals,True,Cleveland Browns,Cincinnati Bengals,2007-2-Cleveland Browns-Cincinnati Bengals,1384.7083498784755,989.6354055744067
1874,2,Sun,2007-09-16,1:03PM,,boxscore,2007,Tampa Bay Buccaneers,New Orleans Saints,True,Tampa Bay Buccaneers,New Orleans Saints,2007-2-Tampa Bay Buccaneers-New Orleans Saints,1466.5338121454856,1695.4218409504515
1875,2,Sun,2007-09-16,1:04PM,,boxscore,2007,Jacksonville Jaguars,Atlanta Falcons,True,Jacksonville Jaguars,Atlanta Falcons,2007-2-Jacksonville Jaguars-Atlanta Falcons,1529.8952185080154,1263.1887242809146
1876,2,Sun,2007-09-16,1:04PM,@,boxscore,2007,New York Giants,Green Bay Packers,True,Green Bay Packers,New York Giants,2007-2-Green Bay Packers-New York Giants,1525.89736382314,1845.1791740886952
1877,2,Sun,2007-09-16,4:05PM,,boxscore,2007,Arizona Cardinals,Seattle Seahawks,True,Arizona Cardinals,Seattle Seahawks,2007-2-Arizona Cardinals-Seattle Seahawks,1365.6878362039622,929.7754002777372
1878,2,Sun,2007-09-16,4:05PM,@,boxscore,2007,Miami Dolphins,Dallas Cowboys,True,Dallas Cowboys,Miami Dolphins,2007-2-Dallas Cowboys-Miami Dolphins,1507.902845736303,1150.1995520689688
1879,2,Sun,2007-09-16,4:05PM,,boxscore,2007,Detroit Lions,Minnesota Vikings,True,Detroit Lions,Minnesota Vikings,2007-2-Detroit Lions-Minnesota Vikings,1347.378977550556,986.6317803342366
1880,2,Sun,2007-09-16,4:15PM,,boxscore,2007,Chicago Bears,Kansas City Chiefs,True,Chicago Bears,Kansas City Chiefs,2007-2-Chicago Bears-Kansas City Chiefs,1585.8813749444832,1398.109544318247
1881,2,Sun,2007-09-16,4:15PM,,boxscore,2007,Denver Broncos,Oakland Raiders,True,Denver Broncos,Oakland Raiders,2007-2-Denver Broncos-Oakland Raiders,1619.679952083756,1855.7737604848019
1882,2,Sun,2007-09-16,4:15PM,,boxscore,2007,Baltimore Ravens,New York Jets,True,Baltimore Ravens,New York Jets,2007-2-Baltimore Ravens-New York Jets,1593.8194525711967,1944.3488101146797
1883,2,Sun,2007-09-16,8:24PM,,boxscore,2007,New England Patriots,San Diego Chargers,True,New England Patriots,San Diego Chargers,2007-2-New England Patriots-San Diego Chargers,1735.371491776058,1921.805960011401
1884,2,Mon,2007-09-17,8:40PM,@,boxscore,2007,Philadelphia Eagles,Washington Redskins,True,Washington Redskins,Philadelphia Eagles,2007-2-Washington Redskins-Philadelphia Eagles,1474.831141721059,1312.2119691006392
1885,3,Sun,2007-09-23,1:00PM,,boxscore,2007,Baltimore Ravens,Arizona Cardinals,True,Baltimore Ravens,Arizona Cardinals,2007-3-Baltimore Ravens-Arizona Cardinals,1598.4906245052325,1956.314017528886
1886,3,Sun,2007-09-23,1:00PM,,boxscore,2007,Kansas City Chiefs,Minnesota Vikings,True,Kansas City Chiefs,Minnesota Vikings,2007-3-Kansas City Chiefs-Minnesota Vikings,1538.5291279017724,1480.0474674459208
1887,3,Sun,2007-09-23,1:02PM,,boxscore,2007,New England Patriots,Buffalo Bills,True,New England Patriots,Buffalo Bills,2007-3-New England Patriots-Buffalo Bills,1739.5999908061133,1933.667010203281
1888,3,Sun,2007-09-23,1:02PM,,boxscore,2007,Philadelphia Eagles,Detroit Lions,True,Philadelphia Eagles,Detroit Lions,2007-3-Philadelphia Eagles-Detroit Lions,1552.9517101673448,2131.363206809329
1889,3,Sun,2007-09-23,1:02PM,,boxscore,2007,Green Bay Packers,San Diego Chargers,True,Green Bay Packers,San Diego Chargers,2007-3-Green Bay Packers-San Diego Chargers,1539.654006705735,1857.032261198285
1890,3,Sun,2007-09-23,1:02PM,,boxscore,2007,New York Jets,Miami Dolphins,True,New York Jets,Miami Dolphins,2007-3-New York Jets-Miami Dolphins,1517.4153199456973,1539.2594034335577
1891,3,Sun,2007-09-23,1:02PM,,boxscore,2007,Pittsburgh Steelers,San Francisco 49ers,True,Pittsburgh Steelers,San Francisco 49ers,2007-3-Pittsburgh Steelers-San Francisco 49ers,1654.33859754301,2045.6959034188935
1892,3,Sun,2007-09-23,1:02PM,,boxscore,2007,Tampa Bay Buccaneers,St. Louis Rams,True,Tampa Bay Buccaneers,St. Louis Rams,2007-3-Tampa Bay Buccaneers-St. Louis Rams,1477.1339406066197,1698.1029021089269
1893,3,Sun,2007-09-23,1:03PM,@,boxscore,2007,Houston Texans,Indianapolis Colts,True,Indianapolis Colts,Houston Texans,2007-3-Indianapolis Colts-Houston Texans,1739.9617355585053,1897.786148072195
1894,3,Sun,2007-09-23,4:05PM,,boxscore,2007,Seattle Seahawks,Cincinnati Bengals,True,Seattle Seahawks,Cincinnati Bengals,2007-3-Seattle Seahawks-Cincinnati Bengals,1566.815865764619,1562.5498283826862
1895,3,Sun,2007-09-23,4:05PM,,boxscore,2007,Oakland Raiders,Cleveland Browns,True,Oakland Raiders,Cleveland Browns,2007-3-Oakland Raiders-Cleveland Browns,1330.686253299859,1652.8527350566133
1896,3,Sun,2007-09-23,4:05PM,@,boxscore,2007,Denver Broncos,Jacksonville Jaguars,True,Jacksonville Jaguars,Denver Broncos,2007-3-Jacksonville Jaguars-Denver Broncos,1543.5496922752088,1263.5720938036911
1897,3,Sun,2007-09-23,4:15PM,@,boxscore,2007,Atlanta Falcons,Carolina Panthers,True,Carolina Panthers,Atlanta Falcons,2007-3-Carolina Panthers-Atlanta Falcons,1541.2459013523146,1248.123428925831
1898,3,Sun,2007-09-23,4:15PM,@,boxscore,2007,Washington Redskins,New York Giants,True,New York Giants,Washington Redskins,2007-3-New York Giants-Washington Redskins,1485.3119781948462,1659.9764104737978
1899,3,Sun,2007-09-23,8:24PM,@,boxscore,2007,Chicago Bears,Dallas Cowboys,True,Dallas Cowboys,Chicago Bears,2007-3-Dallas Cowboys-Chicago Bears,1520.9691362497965,1152.5221921357731
1900,3,Mon,2007-09-24,8:40PM,@,boxscore,2007,New Orleans Saints,Tennessee Titans,True,Tennessee Titans,New Orleans Saints,2007-3-Tennessee Titans-New Orleans Saints,1507.2466221480747,1754.6851554696186
1901,4,Sun,2007-09-30,1:02PM,,boxscore,2007,Atlanta Falcons,Houston Texans,True,Atlanta Falcons,Houston Texans,2007-4-Atlanta Falcons-Houston Texans,1461.049598649396,1218.212295713869
1902,4,Sun,2007-09-30,1:02PM,,boxscore,2007,Buffalo Bills,New York Jets,True,Buffalo Bills,New York Jets,2007-4-Buffalo Bills-New York Jets,1470.5001020002674,1138.519393015108
1903,4,Sun,2007-09-30,1:02PM,,boxscore,2007,Cleveland Browns,Baltimore Ravens,True,Cleveland Browns,Baltimore Ravens,2007-4-Cleveland Browns-Baltimore Ravens,1389.102148044237,977.9538720540293
1904,4,Sun,2007-09-30,1:02PM,,boxscore,2007,Dallas Cowboys,St. Louis Rams,True,Dallas Cowboys,St. Louis Rams,2007-4-Dallas Cowboys-St. Louis Rams,1529.7777573950764,1152.6742596203248
1905,4,Sun,2007-09-30,1:03PM,,boxscore,2007,Detroit Lions,Chicago Bears,True,Detroit Lions,Chicago Bears,2007-4-Detroit Lions-Chicago Bears,1360.0526855990024,975.625521617243
1906,4,Sun,2007-09-30,1:05PM,@,boxscore,2007,Minnesota Vikings,Green Bay Packers,True,Green Bay Packers,Minnesota Vikings,2007-4-Green Bay Packers-Minnesota Vikings,1547.7716227179176,1867.6174354468267
1907,4,Sun,2007-09-30,1:32PM,@,boxscore,2007,Miami Dolphins,Oakland Raiders,True,Oakland Raiders,Miami Dolphins,2007-4-Oakland Raiders-Miami Dolphins,1346.2727652634394,1657.574951552091
1908,4,Sun,2007-09-30,4:05PM,@,boxscore,2007,San Francisco 49ers,Seattle Seahawks,True,Seattle Seahawks,San Francisco 49ers,2007-4-Seattle Seahawks-San Francisco 49ers,1573.4951314551442,1571.5981971325725
1909,4,Sun,2007-09-30,4:06PM,@,boxscore,2007,Carolina Panthers,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Carolina Panthers,2007-4-Tampa Bay Buccaneers-Carolina Panthers,1489.5808595579044,1709.2657106427343
1910,4,Sun,2007-09-30,4:15PM,,boxscore,2007,Indianapolis Colts,Denver Broncos,True,Indianapolis Colts,Denver Broncos,2007-4-Indianapolis Colts-Denver Broncos,1747.563030945968,1904.514684462639
1911,4,Sun,2007-09-30,4:15PM,,boxscore,2007,Arizona Cardinals,Pittsburgh Steelers,True,Arizona Cardinals,Pittsburgh Steelers,2007-4-Arizona Cardinals-Pittsburgh Steelers,1380.3593487416813,917.8283400667801
1912,4,Sun,2007-09-30,4:15PM,@,boxscore,2007,San Diego Chargers,Kansas City Chiefs,True,Kansas City Chiefs,San Diego Chargers,2007-4-Kansas City Chiefs-San Diego Chargers,1551.544363389964,1491.0092110488295
1913,4,Sun,2007-09-30,8:23PM,,boxscore,2007,New York Giants,Philadelphia Eagles,True,New York Giants,Philadelphia Eagles,2007-4-New York Giants-Philadelphia Eagles,1497.836713548832,1660.7225733446646
1914,4,Mon,2007-10-01,8:40PM,@,boxscore,2007,Cincinnati Bengals,New England Patriots,True,New England Patriots,Cincinnati Bengals,2007-4-New England Patriots-Cincinnati Bengals,1744.8449156045701,1945.5861637053763
1915,5,Sun,2007-10-07,1:00PM,@,boxscore,2007,Kansas City Chiefs,Jacksonville Jaguars,True,Jacksonville Jaguars,Kansas City Chiefs,2007-5-Jacksonville Jaguars-Kansas City Chiefs,1554.7043765530177,1266.1234758536577
1916,5,Sun,2007-10-07,1:02PM,,boxscore,2007,New England Patriots,Cleveland Browns,True,New England Patriots,Cleveland Browns,2007-5-New England Patriots-Cleveland Browns,1747.7305820435445,1957.5406178334335
1917,5,Sun,2007-10-07,1:02PM,@,boxscore,2007,St. Louis Rams,Arizona Cardinals,True,Arizona Cardinals,St. Louis Rams,2007-5-Arizona Cardinals-St. Louis Rams,1394.241877389603,917.8681304498324
1918,5,Sun,2007-10-07,1:02PM,,boxscore,2007,Washington Redskins,Detroit Lions,True,Washington Redskins,Detroit Lions,2007-5-Washington Redskins-Detroit Lions,1471.7888876140282,1312.1251729999758
1919,5,Sun,2007-10-07,1:02PM,,boxscore,2007,Houston Texans,Miami Dolphins,True,Houston Texans,Miami Dolphins,2007-5-Houston Texans-Miami Dolphins,1401.671529115855,1162.0561435556767
1920,5,Sun,2007-10-07,1:02PM,,boxscore,2007,New York Giants,New York Jets,True,New York Giants,New York Jets,2007-5-New York Giants-New York Jets,1508.5665978192505,1668.7552294383534
1921,5,Sun,2007-10-07,1:02PM,,boxscore,2007,Pittsburgh Steelers,Seattle Seahawks,True,Pittsburgh Steelers,Seattle Seahawks,2007-5-Pittsburgh Steelers-Seattle Seahawks,1644.488537560197,2056.9423669426005
1922,5,Sun,2007-10-07,1:03PM,@,boxscore,2007,New Orleans Saints,Carolina Panthers,True,Carolina Panthers,New Orleans Saints,2007-5-Carolina Panthers-New Orleans Saints,1537.3687443361796,1238.4490095783435
1923,5,Sun,2007-10-07,1:04PM,,boxscore,2007,Tennessee Titans,Atlanta Falcons,True,Tennessee Titans,Atlanta Falcons,2007-5-Tennessee Titans-Atlanta Falcons,1516.8615304372192,1766.161988964072
1924,5,Sun,2007-10-07,4:05PM,,boxscore,2007,Indianapolis Colts,Tampa Bay Buccaneers,True,Indianapolis Colts,Tampa Bay Buccaneers,2007-5-Indianapolis Colts-Tampa Bay Buccaneers,1752.085196213205,1913.5713178804501
1925,5,Sun,2007-10-07,4:15PM,@,boxscore,2007,Denver Broncos,San Diego Chargers,True,San Diego Chargers,Denver Broncos,2007-5-San Diego Chargers-Denver Broncos,1609.5794560341146,1059.7822064318646
1926,5,Sun,2007-10-07,4:15PM,@,boxscore,2007,San Francisco 49ers,Baltimore Ravens,True,Baltimore Ravens,San Francisco 49ers,2007-5-Baltimore Ravens-San Francisco 49ers,1587.5521877382034,1967.8979283841043
1927,5,Sun,2007-10-07,8:24PM,@,boxscore,2007,Green Bay Packers,Chicago Bears,True,Chicago Bears,Green Bay Packers,2007-5-Chicago Bears-Green Bay Packers,1566.3491991670137,1395.5512738791526
1928,5,Mon,2007-10-08,8:40PM,@,boxscore,2007,Buffalo Bills,Dallas Cowboys,True,Dallas Cowboys,Buffalo Bills,2007-5-Dallas Cowboys-Buffalo Bills,1538.7027806102747,1158.9185703503429
1929,6,Sun,2007-10-14,1:00PM,,boxscore,2007,Kansas City Chiefs,Cincinnati Bengals,True,Kansas City Chiefs,Cincinnati Bengals,2007-6-Kansas City Chiefs-Cincinnati Bengals,1550.2889200765294,1499.5468001650283
1930,6,Sun,2007-10-14,1:02PM,@,boxscore,2007,Chicago Bears,Minnesota Vikings,True,Minnesota Vikings,Chicago Bears,2007-6-Minnesota Vikings-Chicago Bears,1456.512457638296,1504.5504762960625
1931,6,Sun,2007-10-14,1:02PM,,boxscore,2007,Green Bay Packers,Washington Redskins,True,Green Bay Packers,Washington Redskins,2007-6-Green Bay Packers-Washington Redskins,1546.0375791342735,1878.403996944522
1932,6,Sun,2007-10-14,1:02PM,@,boxscore,2007,New York Jets,Philadelphia Eagles,True,Philadelphia Eagles,New York Jets,2007-6-Philadelphia Eagles-New York Jets,1549.3971370456381,2142.2501680095434
1933,6,Sun,2007-10-14,1:02PM,,boxscore,2007,Baltimore Ravens,St. Louis Rams,True,Baltimore Ravens,St. Louis Rams,2007-6-Baltimore Ravens-St. Louis Rams,1594.059502491652,1974.905883133327
1934,6,Sun,2007-10-14,1:03PM,,boxscore,2007,Tampa Bay Buccaneers,Tennessee Titans,True,Tampa Bay Buccaneers,Tennessee Titans,2007-6-Tampa Bay Buccaneers-Tennessee Titans,1497.1251604413671,1705.0835971546394
1935,6,Sun,2007-10-14,1:03PM,,boxscore,2007,Cleveland Browns,Miami Dolphins,True,Cleveland Browns,Miami Dolphins,2007-6-Cleveland Browns-Miami Dolphins,1399.7912983899087,966.1513344908013
1936,6,Sun,2007-10-14,1:03PM,,boxscore,2007,Jacksonville Jaguars,Houston Texans,True,Jacksonville Jaguars,Houston Texans,2007-6-Jacksonville Jaguars-Houston Texans,1561.1770741577634,1273.8687697201283
1937,6,Sun,2007-10-14,4:05PM,@,boxscore,2007,Arizona Cardinals,Carolina Panthers,True,Carolina Panthers,Arizona Cardinals,2007-6-Carolina Panthers-Arizona Cardinals,1543.9101435544392,1248.8120596386323
1938,6,Sun,2007-10-14,4:15PM,,boxscore,2007,San Diego Chargers,Oakland Raiders,True,San Diego Chargers,Oakland Raiders,2007-6-San Diego Chargers-Oakland Raiders,1613.6215533879135,1060.1546052255405
1939,6,Sun,2007-10-14,4:17PM,@,boxscore,2007,Dallas Cowboys,New England Patriots,True,New England Patriots,Dallas Cowboys,2007-6-New England Patriots-Dallas Cowboys,1753.4593319550693,1969.4208692150066
1940,6,Sun,2007-10-14,8:23PM,@,boxscore,2007,Seattle Seahawks,New Orleans Saints,True,New Orleans Saints,Seattle Seahawks,2007-6-New Orleans Saints-Seattle Seahawks,1467.4183463826012,1581.3073871082247
1941,6,Mon,2007-10-15,8:40PM,@,boxscore,2007,Atlanta Falcons,New York Giants,True,New York Giants,Atlanta Falcons,2007-6-New York Giants-Atlanta Falcons,1517.417365748945,1679.9704317853675
1942,7,Sun,2007-10-21,1:02PM,,boxscore,2007,Buffalo Bills,Baltimore Ravens,True,Buffalo Bills,Baltimore Ravens,2007-7-Buffalo Bills-Baltimore Ravens,1476.2781751726366,1132.3682401642952
1943,7,Sun,2007-10-21,1:02PM,,boxscore,2007,Washington Redskins,Arizona Cardinals,True,Washington Redskins,Arizona Cardinals,2007-7-Washington Redskins-Arizona Cardinals,1471.4713192985196,1311.4671609396237
1944,7,Sun,2007-10-21,1:02PM,@,boxscore,2007,Houston Texans,Tennessee Titans,True,Tennessee Titans,Houston Texans,2007-7-Tennessee Titans-Houston Texans,1512.5485925896307,1772.9336809988274
